1618222008.273050880 12.9268276 -11.47222249 -0.03350854839 -0.003135834428 0.006309635499 -0.7018365255 0.7123031985
1618222008.373065984 12.95058524 -11.48190893 -0.01709526506 -0.003125037432 0.003512579351 -0.700736373 0.713404816
1618222008.473049088 12.97523226 -11.49208368 0.000795802096 -0.00348933548 0.0005447907297 -0.6999028596 0.7142293154
1618222008.573159680 13.00089238 -11.50297372 0.01927582447 -0.004446327271 -0.0005743444102 -0.700153626 0.7139781511
1618222008.673188352 13.02626019 -11.51403193 0.03705511521 -0.004427355844 -0.001326608854 -0.6998505587 0.7142743409
1618222008.773046784 13.05018496 -11.52361718 0.05508382303 -0.004145646429 -0.003119462721 -0.6980437813 0.7160362854
1618222008.872852480 13.07255069 -11.53161983 0.0742603153 -0.004240444792 -0.005215780963 -0.6971671394 0.7168771122
1618222008.972557568 13.09379965 -11.53880919 0.09411807026 -0.004847054533 -0.006943257228 -0.6962984237 0.717702447
1618222009.72311808 13.11343341 -11.54497947 0.1124202038 -0.005550970144 -0.008074298754 -0.6954095784 0.7185468048
1618222009.172051712 13.1303738 -11.550713 0.1290170767 -0.00607128927 -0.009239581329 -0.6951256911 0.718803202
1618222009.271790592 13.14510616 -11.55666702 0.1451325247 -0.0061361024 -0.009300784382 -0.6943277064 0.7195727064
1618222009.371588096 13.15809269 -11.56285511 0.1597564731 -0.006032350455 -0.007924549536 -0.6943776704 0.7195418425
1618222009.471480064 13.16929627 -11.56843495 0.1722248687 -0.005741551605 -0.006058023955 -0.6945169901 0.7194278875
1618222009.571397376 13.17793952 -11.57269174 0.1830246126 -0.005311869575 -0.005646427 -0.6941237871 0.7198139135
1618222009.671367424 13.1842051 -11.57608137 0.1931880019 -0.004718051265 -0.005885565104 -0.6924754372 0.7214020162
1618222009.771548160 13.18909437 -11.57880924 0.2021820728 -0.004602385934 -0.004927792021 -0.6925961198 0.72129408
1618222009.871701760 13.19312215 -11.58072931 0.209141818 -0.005657852811 -0.003725014759 -0.693030526 0.7208764131
1618222009.971816704 13.19605776 -11.58227253 0.2143972392 -0.006982055632 -0.002498638301 -0.6925357727 0.7213454174
1618222010.71936000 13.19732859 -11.58373642 0.2185807566 -0.008067110177 -0.001780301368 -0.6926756481 0.7212019126
1618222010.172077056 13.19685378 -11.58533029 0.2215989281 -0.008824053476 -0.001643177585 -0.692239087 0.7216124184
1618222010.272190208 13.19507482 -11.58724082 0.2231327898 -0.009381455906 -0.001466191066 -0.6923927575 0.7214583203
1618222010.372251648 13.19223597 -11.59016251 0.2231391937 -0.009993128292 -0.001609971884 -0.6921479667 0.7216846525
1618222010.472340992 13.18694139 -11.59566051 0.2224751798 -0.01097850222 -0.0009810654772 -0.6936253186 0.7202516418
1618222010.572314880 13.17823919 -11.60416429 0.2199655316 -0.0108270247 -0.001356812564 -0.6950977345 0.7188324381
1618222010.672155904 13.16751419 -11.6165511 0.215441572 -0.009887471846 -0.001672664137 -0.6906112729 0.7231566288
1618222010.772503296 13.15405658 -11.63548355 0.2107964893 -0.01055429852 0.000974761252 -0.6962715558 0.7177002001
1618222010.872456704 13.14252573 -11.66105372 0.2084724572 -0.01411371669 0.003853008794 -0.6939036919 0.7199191786
1618222010.972567296 13.13291956 -11.69618678 0.2076520083 -0.0152096294 0.002590239306 -0.6924316947 0.7213184498
1618222011.72694272 13.12730192 -11.74391583 0.206060668 -0.01386250691 0.00235061466 -0.6913694736 0.7223645592
1618222011.172809216 13.12824945 -11.80510462 0.2006982453 -0.01168383067 0.00526622208 -0.6869238208 0.7266164183
1618222011.273263872 13.13373129 -11.87512766 0.1951307968 -0.01161422087 0.007191081747 -0.6898164599 0.7238554067
1618222011.373391872 13.14295892 -11.94677542 0.1968794373 -0.01275419844 0.001836823281 -0.6884362786 0.7251823542
1618222011.473389824 13.1510688 -12.0211923 0.209422949 -0.00498872512 -0.00715608835 -0.685123947 0.7283742721
1618222011.573490176 13.15502637 -12.1000718 0.2229041093 0.003104760209 -0.01566026314 -0.6887568754 0.7248165859
1618222011.673327360 13.16000957 -12.18752041 0.2325534809 0.009548000813 -0.01317863329 -0.6878027677 0.7257151728
1618222011.773453568 13.16522999 -12.28228112 0.2309804225 0.01045347728 -0.01130149835 -0.6962518764 0.7176324446
1618222011.872960512 13.1736428 -12.37962637 0.2234447412 0.006134629106 -0.01063817531 -0.6901956893 0.7235185596
1618222011.972738304 13.18214384 -12.47819258 0.2239845866 -0.00164266071 -0.01442907321 -0.6849074589 0.7284853302
1618222012.72472064 13.19442742 -12.58251045 0.2432614176 -0.005262963746 -0.009872689466 -0.6755647499 0.7372157757
1618222012.172687360 13.2096473 -12.69250358 0.2608114722 -0.005013527091 -0.00442875888 -0.6710266607 0.7414030424
1618222012.272715264 13.22990373 -12.80523522 0.2671521735 -0.004950198915 0.001089920688 -0.665287603 0.7465699651
1618222012.372438528 13.25587447 -12.91795979 0.2622651498 -0.008473551112 0.001120092997 -0.6460546791 0.7632432744
1618222012.472797696 13.28058317 -13.03237791 0.2558707256 -0.009111125523 -0.0005798718492 -0.6395400526 0.7687035659
1618222012.572914944 13.30603238 -13.14554661 0.2603876754 -0.005620576846 0.001187208144 -0.6313234486 0.7754983578
1618222012.673425408 13.33279256 -13.25714255 0.2789336682 -0.006540395201 0.006608965075 -0.63354289 0.773651699
1618222012.773174272 13.36099595 -13.36476152 0.2958721133 -0.008480126391 0.01345018903 -0.6259543394 0.7796975984
1618222012.873168384 13.38752897 -13.47203638 0.3033252126 -0.008400402964 0.01393208054 -0.6196889626 0.7846788642
1618222012.972833024 13.4125073 -13.57830009 0.3028535888 -0.01081914572 0.008236045641 -0.6058769009 0.7954422006
1618222013.72777984 13.43652948 -13.68540189 0.3034472508 -0.01399422893 0.005671924853 -0.5933247019 0.8048215883
1618222013.172734976 13.46219217 -13.79173199 0.3134201941 -0.01854280013 0.008190560062 -0.5806687844 0.8138874874
1618222013.272832000 13.49076164 -13.89604328 0.3277774359 -0.02412998397 0.008241556762 -0.5705213081 0.8208868726
1618222013.373095168 13.52317339 -13.99917067 0.3378047427 -0.02722926356 0.008169132395 -0.5636873818 0.8254988602
1618222013.473083136 13.56174982 -14.10279072 0.3393543079 -0.03226502721 0.006296457812 -0.552613983 0.8327887538
1618222013.573121536 13.60499138 -14.20806114 0.3352536718 -0.03532298684 -0.0001496398002 -0.5417280239 0.8398112957
1618222013.673261312 13.65131928 -14.31325206 0.3336861736 -0.03615829726 -0.007390096095 -0.5351628405 0.8439423547
1618222013.773175296 13.69958726 -14.41755462 0.345536808 -0.03288365652 -0.01087780061 -0.5240313328 0.8509944188
1618222013.873313024 13.74529955 -14.5226707 0.3615669405 -0.02740635137 -0.01282803979 -0.5218779104 0.8524833018
1618222013.973057792 13.79103007 -14.62944276 0.3717936071 -0.02069717519 -0.01009712651 -0.5073562684 0.8614286342
1618222014.73135616 13.83350315 -14.73914301 0.3688853009 -0.01479943732 -0.01392939994 -0.5023173773 0.8644444464
1618222014.172854016 13.87613793 -14.8478075 0.359165402 -0.01286865978 -0.01799015583 -0.4877501303 0.8727030207
1618222014.272946944 13.91914943 -14.95445488 0.3587342378 -0.01577126763 -0.01884305258 -0.4810187023 0.8763659136
1618222014.372586496 13.96545523 -15.05481485 0.3730789992 -0.01991746113 -0.01591245246 -0.4648438943 0.8850255604
1618222014.472614656 14.0135184 -15.15105792 0.3875463309 -0.0213695881 -0.0165098009 -0.4539668671 0.8906092582
1618222014.572550400 14.06545756 -15.24564745 0.3938401908 -0.02128672384 -0.01404752242 -0.4448339043 0.8952498758
1618222014.672512256 14.12230829 -15.33860098 0.3903691887 -0.02298604274 -0.01698403202 -0.4292291023 0.9027433535
1618222014.772753664 14.18261671 -15.43161387 0.3843924882 -0.02296235902 -0.0231986262 -0.4217519253 0.9061235386
1618222014.873077760 14.24691855 -15.52279609 0.3872251059 -0.025466707 -0.02841504557 -0.4183927167 0.9074643611
1618222014.973415168 14.31546154 -15.61261489 0.404983195 -0.02845854995 -0.02572225498 -0.4215235793 0.9060057112
1618222015.73027328 14.38495199 -15.69905526 0.4205560671 -0.03141551369 -0.02052098571 -0.4124225504 0.910219531
1618222015.172695552 14.45523789 -15.78937881 0.4283687063 -0.02913773479 -0.01204817269 -0.3996863761 0.9161095102
1618222015.272469760 14.52228742 -15.88444477 0.4244333003 -0.02460466969 -0.01219117998 -0.3943370417 0.9185555415
1618222015.371700224 14.58700007 -15.97783745 0.4183834265 -0.01851017341 -0.01787531697 -0.3667558079 0.9299613024
1618222015.471412992 14.64951457 -16.07113625 0.4230779419 -0.0136889382 -0.02603391768 -0.3473628229 0.9372693942
1618222015.571283968 14.71430687 -16.16231556 0.439753164 -0.01269453189 -0.02833017272 -0.3271447459 0.9444641684
1618222015.671832320 14.78207993 -16.25284697 0.4537018197 -0.01029109418 -0.02823098453 -0.3229516451 0.9459383383
1618222015.772208896 14.85584005 -16.34023368 0.4571342027 -0.01232014289 -0.02507752293 -0.3186191139 0.9474709453
1618222015.872612352 14.93516185 -16.42489908 0.4496532214 -0.01436966524 -0.02637036187 -0.3140102658 0.948944503
1618222015.973122560 15.01963793 -16.5073149 0.4426312879 -0.01413247725 -0.02831205078 -0.3168996045 0.9479310848
1618222016.73381888 15.10711422 -16.58489172 0.4482187275 -0.01654856492 -0.0322323471 -0.3189548956 0.9470770799
1618222016.173588736 15.19688732 -16.65869836 0.4671578584 -0.01933226959 -0.03136632336 -0.3219050282 0.9460547394
1618222016.273113600 15.28884524 -16.73108221 0.484937727 -0.02009558226 -0.02488549923 -0.3127546832 0.9492952058
1618222016.372922112 15.38180069 -16.80693907 0.4916727006 -0.0154029022 -0.01940950372 -0.3024846027 0.9528321399
1618222016.472793088 15.47295653 -16.88415701 0.4841553072 -0.01184007294 -0.02211944403 -0.2946353817 0.9552803435
1618222016.572774912 15.56462109 -16.95945324 0.4734649166 -0.0136791666 -0.02510966867 -0.2818675449 0.9590271488
1618222016.672996352 15.65892866 -17.03408789 0.4754644686 -0.01848620593 -0.02656663804 -0.2779202316 0.960058758
1618222016.772802304 15.75977769 -17.10521002 0.4914350535 -0.0239289617 -0.02034440977 -0.258625658 0.9654668709
1618222016.873254912 15.8642372 -17.17661264 0.5017286649 -0.02350119197 -0.01278648777 -0.2559467105 0.9663205892
1618222016.973330944 15.97197534 -17.24483927 0.4991665698 -0.02204500365 -0.01223626501 -0.2434075885 0.9695963271
1618222017.73903104 16.08162903 -17.31456618 0.4867914218 -0.01926204462 -0.01747022735 -0.2451106419 0.9691462934
1618222017.174345216 16.18951715 -17.38176573 0.4806153699 -0.01426869835 -0.02430312988 -0.2494246136 0.9679840516
1618222017.274669312 16.29873725 -17.44482201 0.4931840294 -0.01210986332 -0.02677022418 -0.2596879859 0.9652454902
1618222017.374532096 16.41164723 -17.50617163 0.512907136 -0.01543648287 -0.01899228505 -0.2670268679 0.9633782538
1618222017.474136576 16.52541076 -17.57107929 0.5249515846 -0.01792099331 -0.005674840694 -0.2730431347 0.9618181121
1618222017.573483520 16.63492728 -17.63984677 0.5205993563 -0.01607437728 -0.004017562245 -0.273379295 0.9617636064
1618222017.672655360 16.7396066 -17.71073254 0.5121330879 -0.01281249131 -0.008152870586 -0.2630733894 0.9646562924
1618222017.772144896 16.84148995 -17.7824727 0.516267655 -0.01438441904 -0.01186575802 -0.2561334161 0.9664615696
1618222017.871764480 16.94609657 -17.85319865 0.5359737409 -0.01922174715 -0.007339793091 -0.2450135476 0.9693013017
1618222017.972014848 17.05129224 -17.9257951 0.5547186129 -0.02245312113 -0.0006436027235 -0.2531814643 0.967157996
